"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1938","userCannotUpdateNameToInvalidTest(String) [1] a","","Sun May 03 07:22:02 UTC 2026","passed","Sun May 03 07:22:04 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","104","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Sun May 03 07:22:28 UTC 2026","passed","Sun May 03 07:22:28 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","509","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Sun May 03 07:22:24 UTC 2026","passed","Sun May 03 07:22:24 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","546","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Sun May 03 07:22:21 UTC 2026","passed","Sun May 03 07:22:22 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","3128","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Sun May 03 07:21:56 UTC 2026","passed","Sun May 03 07:21:59 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","520","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Sun May 03 07:22:23 UTC 2026","passed","Sun May 03 07:22:23 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1417","userCannotLoginWithIncorrectDataTest()","","Sun May 03 07:22:09 UTC 2026","passed","Sun May 03 07:22:11 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","1350","adminCannotCreateUserWithInvalidDataTest()","","Sun May 03 07:22:16 UTC 2026","passed","Sun May 03 07:22:17 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","2761","userCanUpdateNameToValidTest(String) [1] Test Testov","","Sun May 03 07:21:59 UTC 2026","passed","Sun May 03 07:22:02 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","468","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Sun May 03 07:22:27 UTC 2026","passed","Sun May 03 07:22:28 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","630","userCanTopUpAccount(float) [1] 0.01","","Sun May 03 07:22:25 UTC 2026","passed","Sun May 03 07:22:26 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","533","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Sun May 03 07:22:21 UTC 2026","passed","Sun May 03 07:22:21 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1173","adminCanLoginWithCorrectDataTest()","","Sun May 03 07:22:11 UTC 2026","passed","Sun May 03 07:22:12 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","86","adminCanGenerateAuthTokenTest()","","Sun May 03 07:22:27 UTC 2026","passed","Sun May 03 07:22:27 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","531","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Sun May 03 07:22:22 UTC 2026","passed","Sun May 03 07:22:22 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1502","userCanLoginWithCorrectDataTest()","","Sun May 03 07:22:08 UTC 2026","passed","Sun May 03 07:22:09 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","102","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Sun May 03 07:22:28 UTC 2026","passed","Sun May 03 07:22:28 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","419","userCanCreateAccountTest()","","Sun May 03 07:22:27 UTC 2026","passed","Sun May 03 07:22:27 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","252","adminCanCreateUserWithCorrectDataTest()","","Sun May 03 07:22:27 UTC 2026","passed","Sun May 03 07:22:27 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","515","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Sun May 03 07:22:23 UTC 2026","passed","Sun May 03 07:22:24 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","2001","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 0.01, 0.01, Transfer successful","","Sun May 03 07:22:17 UTC 2026","passed","Sun May 03 07:22:19 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","1346","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Sun May 03 07:22:19 UTC 2026","passed","Sun May 03 07:22:21 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","343","userCanGenerateAuthTokenTest()","","Sun May 03 07:22:26 UTC 2026","passed","Sun May 03 07:22:27 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","2169","userCanDepositMoneyWithValidSumTest(float) [1] 1","","Sun May 03 07:22:06 UTC 2026","passed","Sun May 03 07:22:08 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCanDepositMoneyWithValidSumTest"
"","511","userCanUpdateNameTest()","","Sun May 03 07:22:24 UTC 2026","passed","Sun May 03 07:22:25 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","5036","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Sun May 03 07:21:51 UTC 2026","passed","Sun May 03 07:21:56 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","624","userCanTopUpAccount(float) [2] 5000","","Sun May 03 07:22:26 UTC 2026","passed","Sun May 03 07:22:26 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","532","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Sun May 03 07:22:22 UTC 2026","passed","Sun May 03 07:22:23 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1505","userCanCreateAccountTest()","","Sun May 03 07:22:12 UTC 2026","passed","Sun May 03 07:22:14 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","1884","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Sun May 03 07:22:04 UTC 2026","passed","Sun May 03 07:22:06 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","115","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] ab, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Sun May 03 07:22:28 UTC 2026","passed","Sun May 03 07:22:28 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","2490","adminCanCreateUserTest()","","Sun May 03 07:22:14 UTC 2026","passed","Sun May 03 07:22:16 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
