"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","96","adminCanGenerateAuthTokenTest()","","Thu Mar 26 10:12:33 UTC 2026","passed","Thu Mar 26 10:12:33 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","112","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] ab, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Thu Mar 26 10:12:34 UTC 2026","passed","Thu Mar 26 10:12:34 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","804","userCanTopUpAccount(float) [1] 1.1754944E-38","","Thu Mar 26 10:12:28 UTC 2026","passed","Thu Mar 26 10:12:29 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","1707","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Thu Mar 26 10:12:16 UTC 2026","passed","Thu Mar 26 10:12:17 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","5269","userCanUpdateNameToValidTest(String) [1] Test Testov","","Thu Mar 26 10:12:06 UTC 2026","passed","Thu Mar 26 10:12:12 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","467","userCanCreateAccountTest()","","Thu Mar 26 10:12:34 UTC 2026","passed","Thu Mar 26 10:12:34 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","662","userCanLoginWithCorrectDataTest()","","Thu Mar 26 10:12:20 UTC 2026","passed","Thu Mar 26 10:12:20 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","446","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Thu Mar 26 10:12:33 UTC 2026","passed","Thu Mar 26 10:12:34 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1301","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Thu Mar 26 10:12:31 UTC 2026","passed","Thu Mar 26 10:12:32 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","1318","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Thu Mar 26 10:12:30 UTC 2026","passed","Thu Mar 26 10:12:31 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","98","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Thu Mar 26 10:12:34 UTC 2026","passed","Thu Mar 26 10:12:34 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
