"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","582","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Mon Mar 30 08:47:10 UTC 2026","passed","Mon Mar 30 08:47:11 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","578","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Mon Mar 30 08:47:13 UTC 2026","passed","Mon Mar 30 08:47:14 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1455","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Mon Mar 30 08:47:14 UTC 2026","passed","Mon Mar 30 08:47:16 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","1442","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Mon Mar 30 08:47:16 UTC 2026","passed","Mon Mar 30 08:47:17 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","1778","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Mon Mar 30 08:46:59 UTC 2026","passed","Mon Mar 30 08:47:01 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","673","userCanLoginWithCorrectDataTest()","","Mon Mar 30 08:47:04 UTC 2026","passed","Mon Mar 30 08:47:04 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","621","userCannotLoginWithIncorrectDataTest()","","Mon Mar 30 08:47:04 UTC 2026","failed","Mon Mar 30 08:47:05 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","774","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Mon Mar 30 08:47:10 UTC 2026","passed","Mon Mar 30 08:47:10 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","278","adminCanCreateUserWithCorrectDataTest()","","Mon Mar 30 08:47:18 UTC 2026","passed","Mon Mar 30 08:47:19 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","2299","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Mon Mar 30 08:47:01 UTC 2026","passed","Mon Mar 30 08:47:04 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","1169","userCanTopUpAccount(float) [1] 1.1754944E-38","","Mon Mar 30 08:47:08 UTC 2026","passed","Mon Mar 30 08:47:09 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","1395","userCanDepositMoneyWithValidSumTest(float) [1] 1","","Mon Mar 30 08:46:55 UTC 2026","passed","Mon Mar 30 08:46:56 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCanDepositMoneyWithValidSumTest"
"","380","userCanGenerateAuthTokenTest()","","Mon Mar 30 08:47:17 UTC 2026","passed","Mon Mar 30 08:47:18 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","630","userCanCreateAccountTest()","","Mon Mar 30 08:47:05 UTC 2026","passed","Mon Mar 30 08:47:06 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","451","adminCanLoginWithCorrectDataTest()","","Mon Mar 30 08:47:05 UTC 2026","passed","Mon Mar 30 08:47:05 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","139","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] ab, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Mon Mar 30 08:47:19 UTC 2026","passed","Mon Mar 30 08:47:19 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1676","userCannotUpdateNameToInvalidTest(String) [1] a","","Mon Mar 30 08:46:58 UTC 2026","passed","Mon Mar 30 08:46:59 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","468","userCanCreateAccountTest()","","Mon Mar 30 08:47:18 UTC 2026","passed","Mon Mar 30 08:47:18 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","576","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Mon Mar 30 08:47:11 UTC 2026","passed","Mon Mar 30 08:47:12 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","590","userCanUpdateNameTest()","","Mon Mar 30 08:47:14 UTC 2026","passed","Mon Mar 30 08:47:14 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
