"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","843","userCanCreateAccountTest()","","Wed Apr 08 05:43:27 UTC 2026","passed","Wed Apr 08 05:43:28 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","688","userCanTopUpAccount(float) [2] 5000","","Wed Apr 08 05:43:31 UTC 2026","passed","Wed Apr 08 05:43:32 UTC 2026","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","4848","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Wed Apr 08 05:43:09 UTC 2026","passed","Wed Apr 08 05:43:14 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","877","userCanLoginWithCorrectDataTest()","","Wed Apr 08 05:43:25 UTC 2026","passed","Wed Apr 08 05:43:25 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","508","adminCanLoginWithCorrectDataTest()","","Wed Apr 08 05:43:26 UTC 2026","passed","Wed Apr 08 05:43:27 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1440","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 0.01, 0.01, Transfer successful","","Wed Apr 08 05:43:37 UTC 2026","passed","Wed Apr 08 05:43:38 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","388","userCanGenerateAuthTokenTest()","","Wed Apr 08 05:43:40 UTC 2026","passed","Wed Apr 08 05:43:40 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","473","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Wed Apr 08 05:43:41 UTC 2026","passed","Wed Apr 08 05:43:42 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","585","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Wed Apr 08 05:43:35 UTC 2026","passed","Wed Apr 08 05:43:36 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1879","adminCanCreateUserTest()","","Wed Apr 08 05:43:28 UTC 2026","passed","Wed Apr 08 05:43:29 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","772","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Wed Apr 08 05:43:32 UTC 2026","passed","Wed Apr 08 05:43:33 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1662","userCanDepositMoneyWithValidSumTest(float) [1] 1","","Wed Apr 08 05:43:14 UTC 2026","passed","Wed Apr 08 05:43:16 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCanDepositMoneyWithValidSumTest"
"","581","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Wed Apr 08 05:43:36 UTC 2026","passed","Wed Apr 08 05:43:36 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1479","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Wed Apr 08 05:43:38 UTC 2026","passed","Wed Apr 08 05:43:40 UTC 2026","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","578","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Wed Apr 08 05:43:34 UTC 2026","passed","Wed Apr 08 05:43:35 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","1649","userCannotUpdateNameToInvalidTest(String) [1] a","","Wed Apr 08 05:43:18 UTC 2026","passed","Wed Apr 08 05:43:20 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","589","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Wed Apr 08 05:43:33 UTC 2026","passed","Wed Apr 08 05:43:33 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","717","adminCannotCreateUserWithInvalidDataTest()","","Wed Apr 08 05:43:29 UTC 2026","passed","Wed Apr 08 05:43:30 UTC 2026","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","2271","userCanUpdateNameToValidTest(String) [1] Test Testov","","Wed Apr 08 05:43:16 UTC 2026","passed","Wed Apr 08 05:43:18 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","474","userCanCreateAccountTest()","","Wed Apr 08 05:43:40 UTC 2026","passed","Wed Apr 08 05:43:41 UTC 2026","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","98","adminCanGenerateAuthTokenTest()","","Wed Apr 08 05:43:40 UTC 2026","passed","Wed Apr 08 05:43:40 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","2015","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Wed Apr 08 05:43:20 UTC 2026","passed","Wed Apr 08 05:43:22 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","589","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Wed Apr 08 05:43:35 UTC 2026","passed","Wed Apr 08 05:43:35 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","117","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Wed Apr 08 05:43:42 UTC 2026","passed","Wed Apr 08 05:43:42 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","792","userCannotLoginWithIncorrectDataTest()","","Wed Apr 08 05:43:25 UTC 2026","passed","Wed Apr 08 05:43:26 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","582","userCanUpdateNameTest()","","Wed Apr 08 05:43:36 UTC 2026","passed","Wed Apr 08 05:43:37 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","2604","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Wed Apr 08 05:43:22 UTC 2026","passed","Wed Apr 08 05:43:25 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","280","adminCanCreateUserWithCorrectDataTest()","","Wed Apr 08 05:43:41 UTC 2026","passed","Wed Apr 08 05:43:41 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","582","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Wed Apr 08 05:43:33 UTC 2026","passed","Wed Apr 08 05:43:34 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
