"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4626","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Wed Nov 05 12:31:17 UTC 2025","passed","Wed Nov 05 12:31:22 UTC 2025","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","485","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Wed Nov 05 12:31:30 UTC 2025","passed","Wed Nov 05 12:31:31 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","675","userCanTopUpAccount(float) [2] 5000","","Wed Nov 05 12:31:24 UTC 2025","passed","Wed Nov 05 12:31:25 UTC 2025","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","1482","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Wed Nov 05 12:31:22 UTC 2025","passed","Wed Nov 05 12:31:24 UTC 2025","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","528","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Wed Nov 05 12:31:28 UTC 2025","passed","Wed Nov 05 12:31:29 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","91","adminCanGenerateAuthTokenTest()","","Wed Nov 05 12:31:30 UTC 2025","passed","Wed Nov 05 12:31:30 UTC 2025","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","543","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Wed Nov 05 12:31:27 UTC 2025","passed","Wed Nov 05 12:31:28 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","535","userCanUpdateNameTest()","","Wed Nov 05 12:31:29 UTC 2025","passed","Wed Nov 05 12:31:29 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","356","userCanGenerateAuthTokenTest()","","Wed Nov 05 12:31:29 UTC 2025","passed","Wed Nov 05 12:31:30 UTC 2025","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","547","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Wed Nov 05 12:31:28 UTC 2025","passed","Wed Nov 05 12:31:28 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","446","userCanCreateAccountTest()","","Wed Nov 05 12:31:30 UTC 2025","passed","Wed Nov 05 12:31:30 UTC 2025","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","545","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Wed Nov 05 12:31:26 UTC 2025","passed","Wed Nov 05 12:31:27 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","547","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Wed Nov 05 12:31:27 UTC 2025","passed","Wed Nov 05 12:31:27 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","562","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Wed Nov 05 12:31:25 UTC 2025","passed","Wed Nov 05 12:31:26 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","585","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Wed Nov 05 12:31:25 UTC 2025","passed","Wed Nov 05 12:31:25 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
