"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","535","userCanUpdateNameTest()","","Thu Nov 06 16:25:28 UTC 2025","passed","Thu Nov 06 16:25:29 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","563","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Thu Nov 06 16:25:26 UTC 2025","passed","Thu Nov 06 16:25:26 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","534","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Thu Nov 06 16:25:28 UTC 2025","passed","Thu Nov 06 16:25:28 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","111","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Thu Nov 06 16:25:31 UTC 2025","passed","Thu Nov 06 16:25:31 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","92","adminCanGenerateAuthTokenTest()","","Thu Nov 06 16:25:29 UTC 2025","passed","Thu Nov 06 16:25:29 UTC 2025","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","569","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Thu Nov 06 16:25:24 UTC 2025","passed","Thu Nov 06 16:25:25 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","533","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Thu Nov 06 16:25:27 UTC 2025","passed","Thu Nov 06 16:25:27 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","471","userCanCreateAccountTest()","","Thu Nov 06 16:25:29 UTC 2025","passed","Thu Nov 06 16:25:30 UTC 2025","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","1487","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Thu Nov 06 16:25:22 UTC 2025","passed","Thu Nov 06 16:25:23 UTC 2025","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","102","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Thu Nov 06 16:25:31 UTC 2025","passed","Thu Nov 06 16:25:31 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","115","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] ab, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Thu Nov 06 16:25:31 UTC 2025","passed","Thu Nov 06 16:25:31 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","688","userCanTopUpAccount(float) [1] 1.1754944E-38","","Thu Nov 06 16:25:23 UTC 2025","passed","Thu Nov 06 16:25:24 UTC 2025","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","543","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Thu Nov 06 16:25:25 UTC 2025","passed","Thu Nov 06 16:25:26 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","4689","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Thu Nov 06 16:25:17 UTC 2025","passed","Thu Nov 06 16:25:22 UTC 2025","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","486","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Thu Nov 06 16:25:30 UTC 2025","passed","Thu Nov 06 16:25:31 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
