"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4407","userCanCreateAccountTest()","","2026-09-14","passed","2026-09-14","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","0","adminCanCreateUserTest()","","2026-09-14","skipped","2026-09-14","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","1065","testTransferWithFraudCheckHttpErrorTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckHttpErrorTest"
"","1773","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","2026-09-14","passed","2026-09-14","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","1074","testTransferWithFraudCheckApprovedTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckApprovedTest"
"","1018","testTransferWithFraudCheckReviewRequiredByFlagTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckReviewRequiredByFlagTest"
"","0","userCannotMakeTransferToNotExistingAccount(float, float)","","2026-09-14","skipped","2026-09-14","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","0","useCanTransferMoneyToAnotherUserTest(float, float, String)","","2026-09-14","skipped","2026-09-14","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","0","userCannotUpdateNameToNotValidTest(String, String)","","2026-09-14","skipped","2026-09-14","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","5991","testTransferWithFraudCheckTimoutTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckTimoutTest"
"","82","adminCanGenerateAuthTokenTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","0","userCanMakeTransferToAccountTest(float, float)","","2026-09-14","skipped","2026-09-14","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","0","userCanCreateAccountTest()","","2026-09-14","skipped","2026-09-14","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","0","userCanUpdateNameTest()","","2026-09-14","skipped","2026-09-14","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","995","testTransferWithFraudCheckVerificationRequiredByDecision()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequiredByDecision"
"","2600","userCanUpdateNameToValidTest(String) [1] Test Testov","","2026-09-14","passed","2026-09-14","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","0","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List)","","2026-09-14","skipped","2026-09-14","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1455","userCanLoginWithCorrectDataTest()","","2026-09-14","passed","2026-09-14","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectDataTest"
"","978","testTransferWithFraudCheckVerificationRequiredByFlag()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckVerificationRequiredByFlag"
"","0","userCannotUpdateNameToInvalidTest(String)","","2026-09-14","skipped","2026-09-14","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCannotUpdateNameToInvalidTest"
"","1130","adminCanLoginWithCorrectDataTest()","","2026-09-14","passed","2026-09-14","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1613","userCannotLoginWithIncorrectDataTest()","","2026-09-14","passed","2026-09-14","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCannotLoginWithIncorrectDataTest"
"","0","adminCannotCreateUserWithInvalidDataTest()","","2026-09-14","skipped","2026-09-14","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","2006","testTransferWithFraudCheckReviewRequiredByDecisionTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckReviewRequiredByDecisionTest"
"","319","userCanGenerateAuthTokenTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","0","adminCanCreateUserWithCorrectDataTest()","","2026-09-14","skipped","2026-09-14","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","0","userCanTopUpAccount(float)","","2026-09-14","skipped","2026-09-14","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","1113","testTransferWithFraudCheckConnectionErrorTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckConnectionErrorTest"
"","1015","testTransferWithFraudCheckBlockedTest()","","2026-09-14","passed","2026-09-14","","api.iteration1.TransferWithFraudCheckTest","api.iteration1.TransferWithFraudCheckTest","testTransferWithFraudCheckBlockedTest"
"","0","userCanDepositMoneyWithValidSumTest(float)","","2026-09-14","skipped","2026-09-14","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCanDepositMoneyWithValidSumTest"
