"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [2] ab, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Sat Nov 08 08:57:27 UTC 2025","passed","Sat Nov 08 08:57:27 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","357","userCanGenerateAuthTokenTest()","","Sat Nov 08 08:57:26 UTC 2025","passed","Sat Nov 08 08:57:26 UTC 2025","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","106","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Sat Nov 08 08:57:27 UTC 2025","passed","Sat Nov 08 08:57:28 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","545","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Sat Nov 08 08:57:22 UTC 2025","passed","Sat Nov 08 08:57:22 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","549","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Sat Nov 08 08:57:22 UTC 2025","passed","Sat Nov 08 08:57:23 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","4461","useCanTransferMoneyToAnotherUserTest(float, float, String) [1] 1.1754944E-38, 1.1754944E-38, Transfer successful","","Sat Nov 08 08:57:14 UTC 2025","passed","Sat Nov 08 08:57:18 UTC 2025","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","653","userCanTopUpAccount(float) [2] 5000","","Sat Nov 08 08:57:20 UTC 2025","passed","Sat Nov 08 08:57:21 UTC 2025","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
"","539","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Sat Nov 08 08:57:24 UTC 2025","passed","Sat Nov 08 08:57:24 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","486","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Sat Nov 08 08:57:27 UTC 2025","passed","Sat Nov 08 08:57:27 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","587","userCannotUpdateNameToNotValidTest(String, String) [1]    , Name must contain two words with letters only","","Sat Nov 08 08:57:21 UTC 2025","passed","Sat Nov 08 08:57:22 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","549","userCanUpdateNameTest()","","Sat Nov 08 08:57:25 UTC 2025","passed","Sat Nov 08 08:57:26 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCanUpdateNameTest"
"","116","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [3] Abcdeftghjklthjg, Password33%, USER, username, [Username must be between 3 and 15 characters]","","Sat Nov 08 08:57:27 UTC 2025","passed","Sat Nov 08 08:57:27 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","553","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Sat Nov 08 08:57:24 UTC 2025","passed","Sat Nov 08 08:57:25 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","446","userCanCreateAccountTest()","","Sat Nov 08 08:57:26 UTC 2025","passed","Sat Nov 08 08:57:26 UTC 2025","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","258","adminCanCreateUserWithCorrectDataTest()","","Sat Nov 08 08:57:26 UTC 2025","passed","Sat Nov 08 08:57:27 UTC 2025","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","546","userCannotUpdateNameToNotValidTest(String, String) [4] New Name Zoe, Name must contain two words with letters only","","Sat Nov 08 08:57:23 UTC 2025","passed","Sat Nov 08 08:57:23 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","533","userCannotUpdateNameToNotValidTest(String, String) [5] New_Name, Name must contain two words with letters only","","Sat Nov 08 08:57:23 UTC 2025","passed","Sat Nov 08 08:57:24 UTC 2025","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","117","adminCanGenerateAuthTokenTest()","","Sat Nov 08 08:57:26 UTC 2025","passed","Sat Nov 08 08:57:26 UTC 2025","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1493","useCanTransferMoneyToAnotherUserTest(float, float, String) [2] 5000.0, 5000, Transfer successful","","Sat Nov 08 08:57:18 UTC 2025","passed","Sat Nov 08 08:57:20 UTC 2025","","api.iteration2.TransferMoneyTest","api.iteration2.TransferMoneyTest","useCanTransferMoneyToAnotherUserTest"
"","724","userCanTopUpAccount(float) [1] 1.1754944E-38","","Sat Nov 08 08:57:20 UTC 2025","passed","Sat Nov 08 08:57:20 UTC 2025","","api.iteration2.DepositMoneyTest","api.iteration2.DepositMoneyTest","userCanTopUpAccount"
