"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4961","userCannotMakeDepositWithInvalidSumTest(float) [1] 0","","Sun Apr 05 14:31:29 UTC 2026","passed","Sun Apr 05 14:31:33 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCannotMakeDepositWithInvalidSumTest"
"","108","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [4] Abc%, Password33%, USER, username, [Username must contain only letters, digits, dashes, underscores, and dots]","","Sun Apr 05 14:31:59 UTC 2026","passed","Sun Apr 05 14:31:59 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","771","userCanCreateAccountTest()","","Sun Apr 05 14:31:45 UTC 2026","passed","Sun Apr 05 14:31:45 UTC 2026","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","1626","userCanUpdateNameToValidTest(String) [1] Test Testov","","Sun Apr 05 14:31:35 UTC 2026","passed","Sun Apr 05 14:31:37 UTC 2026","","ui.iteration2.UpdateUsernameTest","ui.iteration2.UpdateUsernameTest","userCanUpdateNameToValidTest"
"","546","userCannotUpdateNameToNotValidTest(String, String) [3] New Name!, Name must contain two words with letters only","","Sun Apr 05 14:31:51 UTC 2026","passed","Sun Apr 05 14:31:52 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","530","userCannotUpdateNameToNotValidTest(String, String) [6]  New Name, Name must contain two words with letters only","","Sun Apr 05 14:31:53 UTC 2026","passed","Sun Apr 05 14:31:53 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","512","adminCannotCreateUserWithInvalidDataTest(String, String, String, String, List) [1]  , Password33%, USER, username, [Username cannot be blank, Username must contain only letters, digits, dashes, underscores, and dots, Username must be between 3 and 15 characters]","","Sun Apr 05 14:31:58 UTC 2026","passed","Sun Apr 05 14:31:59 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1929","userCannotMakeTransferToNotExistingAccount(float, float) [1] 1, 1","","Sun Apr 05 14:31:38 UTC 2026","passed","Sun Apr 05 14:31:40 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCannotMakeTransferToNotExistingAccount"
"","248","adminCanCreateUserWithCorrectDataTest()","","Sun Apr 05 14:31:58 UTC 2026","passed","Sun Apr 05 14:31:58 UTC 2026","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanCreateUserWithCorrectDataTest"
"","540","userCannotUpdateNameToNotValidTest(String, String) [2] Zoe, Name must contain two words with letters only","","Sun Apr 05 14:31:50 UTC 2026","passed","Sun Apr 05 14:31:51 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
"","462","adminCanLoginWithCorrectDataTest()","","Sun Apr 05 14:31:44 UTC 2026","passed","Sun Apr 05 14:31:45 UTC 2026","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","adminCanLoginWithCorrectDataTest"
"","1595","userCanDepositMoneyWithValidSumTest(float) [1] 1","","Sun Apr 05 14:31:34 UTC 2026","passed","Sun Apr 05 14:31:35 UTC 2026","","ui.iteration2.DepositMoneyTest","ui.iteration2.DepositMoneyTest","userCanDepositMoneyWithValidSumTest"
"","2435","userCanMakeTransferToAccountTest(float, float) [1] 1, 1","","Sun Apr 05 14:31:40 UTC 2026","passed","Sun Apr 05 14:31:43 UTC 2026","","ui.iteration2.TransferMoneyTest","ui.iteration2.TransferMoneyTest","userCanMakeTransferToAccountTest"
"","91","adminCanGenerateAuthTokenTest()","","Sun Apr 05 14:31:57 UTC 2026","passed","Sun Apr 05 14:31:57 UTC 2026","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","adminCanGenerateAuthTokenTest"
"","531","userCannotUpdateNameToNotValidTest(String, String) [7] New Name , Name must contain two words with letters only","","Sun Apr 05 14:31:53 UTC 2026","passed","Sun Apr 05 14:31:54 UTC 2026","","api.iteration2.UpdateUsernameTest","api.iteration2.UpdateUsernameTest","userCannotUpdateNameToNotValidTest"
